2026-06-26 11:27:43,674 | CRITICAL | 🚨 THREAT DETECTED | DANGEROUS PORT | Source: 10.0.0.99 | Attempt on Telnet port 23
2026-06-26 11:31:04,038 | INFO | ALLOW  | UDP   | 192.178.174.94:443 → 192.168.25.128:53554 | Rule: Default policy
2026-06-26 11:31:04,039 | INFO | ALLOW  | UDP   | 192.178.174.94:443 → 192.168.25.128:53554 | Rule: Default policy
2026-06-26 11:31:04,039 | INFO | ALLOW  | UDP   | 192.178.174.94:443 → 192.168.25.128:53554 | Rule: Default policy
2026-06-26 11:31:04,041 | INFO | ALLOW  | UDP   | 192.178.174.94:443 → 192.168.25.128:39615 | Rule: Default policy
2026-06-26 11:31:04,045 | INFO | ALLOW  | UDP   | 192.178.174.94:443 → 192.168.25.128:39615 | Rule: Default policy
2026-06-26 11:31:04,046 | INFO | ALLOW  | UDP   | 192.178.174.94:443 → 192.168.25.128:39615 | Rule: Default policy
2026-06-26 11:31:04,047 | INFO | ALLOW  | UDP   | 192.178.174.94:443 → 192.168.25.128:39615 | Rule: Default policy
2026-06-26 11:31:04,048 | INFO | ALLOW  | UDP   | 192.178.174.94:443 → 192.168.25.128:39615 | Rule: Default policy
2026-06-26 11:31:04,049 | INFO | ALLOW  | UDP   | 192.178.174.94:443 → 192.168.25.128:39615 | Rule: Default policy
2026-06-26 11:31:04,117 | INFO | ALLOW  | UDP   | 192.178.174.94:443 → 192.168.25.128:53554 | Rule: Default policy
2026-06-26 11:31:04,136 | INFO | ALLOW  | UDP   | 192.178.174.94:443 → 192.168.25.128:39615 | Rule: Default policy
2026-06-26 11:31:04,163 | INFO | ALLOW  | UDP   | 192.178.174.94:443 → 192.168.25.128:39615 | Rule: Default policy
2026-06-26 11:31:04,173 | INFO | ALLOW  | UDP   | 192.178.174.94:443 → 192.168.25.128:39615 | Rule: Default policy
2026-06-26 11:31:04,291 | INFO | ALLOW  | UDP   | 192.178.174.94:443 → 192.168.25.128:53554 | Rule: Default policy
2026-06-26 11:31:04,365 | INFO | ALLOW  | UDP   | 192.178.174.94:443 → 192.168.25.128:53554 | Rule: Default policy
2026-06-26 11:31:04,452 | INFO | ALLOW  | UDP   | 192.178.174.94:443 → 192.168.25.128:39615 | Rule: Default policy
2026-06-26 11:31:04,548 | INFO | ALLOW  | UDP   | 192.178.174.94:443 → 192.168.25.128:39615 | Rule: Default policy
2026-06-26 11:31:06,623 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:11,669 | INFO | ALLOW  | TCP   | 35.186.238.177:443 → 192.168.25.128:52476 | Rule: Default policy
2026-06-26 11:31:15,768 | INFO | ALLOW  | TCP   | 35.186.238.177:443 → 192.168.25.128:35532 | Rule: Default policy
2026-06-26 11:31:17,814 | INFO | ALLOW  | TCP   | 74.125.68.188:5228 → 192.168.25.128:56458 | Rule: Default policy
2026-06-26 11:31:20,872 | INFO | ALLOW  | TCP   | 104.18.30.173:443 → 192.168.25.128:46776 | Rule: Default policy
2026-06-26 11:31:20,873 | INFO | ALLOW  | TCP   | 104.18.30.173:443 → 192.168.25.128:46776 | Rule: Default policy
2026-06-26 11:31:20,878 | INFO | ALLOW  | TCP   | 104.18.30.173:443 → 192.168.25.128:46756 | Rule: Default policy
2026-06-26 11:31:20,879 | INFO | ALLOW  | TCP   | 104.18.30.173:443 → 192.168.25.128:46756 | Rule: Default policy
2026-06-26 11:31:21,034 | INFO | ALLOW  | TCP   | 104.18.30.173:443 → 192.168.25.128:46776 | Rule: Default policy
2026-06-26 11:31:21,051 | INFO | ALLOW  | TCP   | 104.18.30.173:443 → 192.168.25.128:46756 | Rule: Default policy
2026-06-26 11:31:21,062 | INFO | ALLOW  | TCP   | 104.18.30.173:443 → 192.168.25.128:46756 | Rule: Default policy
2026-06-26 11:31:21,094 | INFO | ALLOW  | TCP   | 104.18.30.173:443 → 192.168.25.128:46756 | Rule: Default policy
2026-06-26 11:31:21,878 | INFO | ALLOW  | TCP   | 104.18.30.173:443 → 192.168.25.128:46776 | Rule: Default policy
2026-06-26 11:31:21,881 | INFO | ALLOW  | TCP   | 104.18.30.173:443 → 192.168.25.128:46776 | Rule: Default policy
2026-06-26 11:31:21,914 | INFO | ALLOW  | TCP   | 192.178.174.94:443 → 192.168.25.128:54434 | Rule: Default policy
2026-06-26 11:31:21,915 | INFO | ALLOW  | TCP   | 142.250.134.94:443 → 192.168.25.128:45140 | Rule: Default policy
2026-06-26 11:31:21,916 | INFO | ALLOW  | TCP   | 142.251.220.35:443 → 192.168.25.128:38192 | Rule: Default policy
2026-06-26 11:31:21,917 | INFO | ALLOW  | TCP   | 142.251.220.35:443 → 192.168.25.128:53338 | Rule: Default policy
2026-06-26 11:31:23,959 | INFO | ALLOW  | TCP   | 142.251.220.35:443 → 192.168.25.128:53346 | Rule: Default policy
2026-06-26 11:31:33,326 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:36,250 | INFO | ALLOW  | TCP   | 192.178.174.94:443 → 192.168.25.128:54422 | Rule: Default policy
2026-06-26 11:31:40,341 | INFO | ALLOW  | TCP   | 185.199.111.153:443 → 192.168.25.128:41796 | Rule: Default policy
2026-06-26 11:31:42,785 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:42,801 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:42,880 | INFO | ALLOW  | UDP   | 192.178.211.138:443 → 192.168.25.128:38511 | Rule: Default policy
2026-06-26 11:31:42,881 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:42,883 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:42,885 | INFO | ALLOW  | UDP   | 192.178.211.138:443 → 192.168.25.128:38511 | Rule: Default policy
2026-06-26 11:31:42,891 | INFO | ALLOW  | UDP   | 192.178.211.138:443 → 192.168.25.128:38511 | Rule: Default policy
2026-06-26 11:31:42,892 | INFO | ALLOW  | UDP   | 192.178.211.138:443 → 192.168.25.128:38511 | Rule: Default policy
2026-06-26 11:31:42,892 | INFO | ALLOW  | UDP   | 192.178.211.138:443 → 192.168.25.128:38511 | Rule: Default policy
2026-06-26 11:31:42,947 | INFO | ALLOW  | UDP   | 192.178.211.138:443 → 192.168.25.128:38511 | Rule: Default policy
2026-06-26 11:31:42,991 | INFO | ALLOW  | UDP   | 192.178.211.138:443 → 192.168.25.128:38511 | Rule: Default policy
2026-06-26 11:31:42,994 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:43,026 | INFO | ALLOW  | UDP   | 192.178.211.138:443 → 192.168.25.128:38511 | Rule: Default policy
2026-06-26 11:31:43,077 | INFO | ALLOW  | UDP   | 192.178.211.138:443 → 192.168.25.128:38511 | Rule: Default policy
2026-06-26 11:31:44,126 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:44,128 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:44,130 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:44,183 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:44,214 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:44,288 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:48,056 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:48,158 | INFO | ALLOW  | UDP   | 142.250.182.78:443 → 192.168.25.128:54148 | Rule: Default policy
2026-06-26 11:31:48,159 | INFO | ALLOW  | UDP   | 142.250.182.78:443 → 192.168.25.128:54148 | Rule: Default policy
2026-06-26 11:31:48,174 | INFO | ALLOW  | UDP   | 142.250.182.78:443 → 192.168.25.128:54148 | Rule: Default policy
2026-06-26 11:31:48,181 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:48,183 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:48,185 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:48,187 | INFO | ALLOW  | UDP   | 142.250.182.78:443 → 192.168.25.128:54148 | Rule: Default policy
2026-06-26 11:31:48,209 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:48,213 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:48,215 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:48,216 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:48,218 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:48,224 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:48,266 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:48,295 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:48,336 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:48,350 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:48,351 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:48,354 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:48,355 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:48,357 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:48,358 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:48,359 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:48,369 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:48,372 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:48,375 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:48,378 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:48,379 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:48,380 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:48,386 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:48,392 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:48,400 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:48,402 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:48,425 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:48,451 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:48,457 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:48,462 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:48,463 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:48,475 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:48,482 | INFO | ALLOW  | UDP   | 142.251.153.119:443 → 192.168.25.128:37368 | Rule: Default policy
2026-06-26 11:31:48,483 | CRITICAL | 🚨 THREAT DETECTED | RATE LIMIT | Source: 142.251.153.119 | 50 connections in 60s
2026-06-26 11:31:48,512 | INFO | ALLOW  | TCP   | 35.186.238.177:443 → 192.168.25.128:35532 | Rule: Default policy
2026-06-26 11:31:48,514 | INFO | ALLOW  | TCP   | 35.186.238.177:443 → 192.168.25.128:35532 | Rule: Default policy
2026-06-26 11:31:48,515 | INFO | ALLOW  | TCP   | 35.186.238.177:443 → 192.168.25.128:35532 | Rule: Default policy
2026-06-26 11:31:48,567 | INFO | ALLOW  | UDP   | 142.250.182.78:443 → 192.168.25.128:54148 | Rule: Default policy
2026-06-26 11:31:48,601 | INFO | ALLOW  | UDP   | 142.251.126.94:443 → 192.168.25.128:51045 | Rule: Default policy
2026-06-26 11:31:48,602 | INFO | ALLOW  | UDP   | 142.251.126.94:443 → 192.168.25.128:51045 | Rule: Default policy
2026-06-26 11:31:48,607 | INFO | ALLOW  | UDP   | 142.251.126.94:443 → 192.168.25.128:51045 | Rule: Default policy
2026-06-26 11:31:48,609 | INFO | ALLOW  | UDP   | 142.251.126.94:443 → 192.168.25.128:51045 | Rule: Default policy
2026-06-26 11:31:48,612 | INFO | ALLOW  | UDP   | 142.251.126.94:443 → 192.168.25.128:51045 | Rule: Default policy
2026-06-26 11:31:48,634 | INFO | ALLOW  | UDP   | 142.250.182.78:443 → 192.168.25.128:54148 | Rule: Default policy
2026-06-26 11:31:48,650 | INFO | ALLOW  | UDP   | 142.250.182.78:443 → 192.168.25.128:54148 | Rule: Default policy
2026-06-26 11:31:48,652 | INFO | ALLOW  | UDP   | 142.250.182.78:443 → 192.168.25.128:54148 | Rule: Default policy
2026-06-26 11:31:48,653 | INFO | ALLOW  | UDP   | 142.250.182.78:443 → 192.168.25.128:54148 | Rule: Default policy
2026-06-26 11:31:48,654 | INFO | ALLOW  | UDP   | 142.250.182.78:443 → 192.168.25.128:54148 | Rule: Default policy
2026-06-26 11:31:48,656 | INFO | ALLOW  | UDP   | 142.250.182.78:443 → 192.168.25.128:54148 | Rule: Default policy
2026-06-26 11:31:48,693 | INFO | ALLOW  | TCP   | 35.186.238.177:443 → 192.168.25.128:35532 | Rule: Default policy
2026-06-26 11:31:48,696 | INFO | ALLOW  | UDP   | 142.250.182.78:443 → 192.168.25.128:54148 | Rule: Default policy
2026-06-26 11:31:48,698 | INFO | ALLOW  | UDP   | 142.250.182.78:443 → 192.168.25.128:54148 | Rule: Default policy
2026-06-26 11:31:48,895 | INFO | ALLOW  | UDP   | 142.251.126.94:443 → 192.168.25.128:51045 | Rule: Default policy
2026-06-26 11:31:48,899 | INFO | ALLOW  | UDP   | 142.251.126.94:443 → 192.168.25.128:51045 | Rule: Default policy
2026-06-26 11:31:48,912 | INFO | ALLOW  | TCP   | 35.186.238.177:443 → 192.168.25.128:35532 | Rule: Default policy
2026-06-26 11:31:48,916 | INFO | ALLOW  | TCP   | 35.186.238.177:443 → 192.168.25.128:35532 | Rule: Default policy
2026-06-26 11:31:48,917 | INFO | ALLOW  | TCP   | 35.186.238.177:443 → 192.168.25.128:35532 | Rule: Default policy
2026-06-26 11:31:48,920 | INFO | ALLOW  | UDP   | 142.251.126.94:443 → 192.168.25.128:51045 | Rule: Default policy
2026-06-26 11:31:48,923 | INFO | ALLOW  | UDP   | 142.250.182.78:443 → 192.168.25.128:54148 | Rule: Default policy
2026-06-26 11:31:48,969 | INFO | ALLOW  | UDP   | 142.251.221.168:443 → 192.168.25.128:44418 | Rule: Default policy
2026-06-26 11:31:48,976 | INFO | ALLOW  | UDP   | 142.251.221.168:443 → 192.168.25.128:44418 | Rule: Default policy
2026-06-26 11:31:48,981 | INFO | ALLOW  | UDP   | 142.250.182.78:443 → 192.168.25.128:54148 | Rule: Default policy
2026-06-26 11:31:48,995 | INFO | ALLOW  | UDP   | 142.251.221.168:443 → 192.168.25.128:44418 | Rule: Default policy
2026-06-26 11:31:48,999 | INFO | ALLOW  | UDP   | 142.251.221.168:443 → 192.168.25.128:44418 | Rule: Default policy
2026-06-26 11:31:49,003 | INFO | ALLOW  | TCP   | 216.239.34.157:443 → 192.168.25.128:55452 | Rule: Default policy
2026-06-26 11:31:49,006 | INFO | ALLOW  | TCP   | 216.239.34.157:443 → 192.168.25.128:55452 | Rule: Default policy
2026-06-26 11:31:49,007 | INFO | ALLOW  | TCP   | 216.239.34.157:443 → 192.168.25.128:55452 | Rule: Default policy
2026-06-26 11:31:49,038 | INFO | ALLOW  | UDP   | 142.251.221.168:443 → 192.168.25.128:44418 | Rule: Default policy
2026-06-26 11:31:49,041 | INFO | ALLOW  | UDP   | 142.251.221.168:443 → 192.168.25.128:44418 | Rule: Default policy
2026-06-26 11:31:49,045 | INFO | ALLOW  | UDP   | 142.250.182.78:443 → 192.168.25.128:54148 | Rule: Default policy
2026-06-26 11:31:49,090 | INFO | ALLOW  | UDP   | 142.251.221.168:443 → 192.168.25.128:44418 | Rule: Default policy
2026-06-26 11:31:49,103 | INFO | ALLOW  | TCP   | 216.239.34.157:443 → 192.168.25.128:55464 | Rule: Default policy
2026-06-26 11:31:49,105 | INFO | ALLOW  | TCP   | 216.239.34.157:443 → 192.168.25.128:55464 | Rule: Default policy
2026-06-26 11:31:49,106 | INFO | ALLOW  | TCP   | 216.239.34.157:443 → 192.168.25.128:55464 | Rule: Default policy
2026-06-26 11:31:49,107 | INFO | ALLOW  | UDP   | 142.251.221.168:443 → 192.168.25.128:44418 | Rule: Default policy
2026-06-26 11:31:49,119 | INFO | ALLOW  | UDP   | 142.250.183.138:443 → 192.168.25.128:47973 | Rule: Default policy
2026-06-26 11:31:49,126 | INFO | ALLOW  | UDP   | 142.250.183.138:443 → 192.168.25.128:47973 | Rule: Default policy
2026-06-26 11:31:49,130 | INFO | ALLOW  | UDP   | 142.250.183.138:443 → 192.168.25.128:47973 | Rule: Default policy
2026-06-26 11:31:49,151 | INFO | ALLOW  | UDP   | 142.250.183.138:443 → 192.168.25.128:47973 | Rule: Default policy
2026-06-26 11:31:49,155 | INFO | ALLOW  | UDP   | 142.250.183.138:443 → 192.168.25.128:47973 | Rule: Default policy
2026-06-26 11:31:49,159 | INFO | ALLOW  | UDP   | 142.250.183.138:443 → 192.168.25.128:47973 | Rule: Default policy
2026-06-26 11:31:49,160 | INFO | ALLOW  | UDP   | 142.250.183.138:443 → 192.168.25.128:47973 | Rule: Default policy
2026-06-26 11:31:49,173 | INFO | ALLOW  | TCP   | 216.239.34.157:443 → 192.168.25.128:55436 | Rule: Default policy
2026-06-26 11:31:49,175 | INFO | ALLOW  | UDP   | 142.251.221.168:443 → 192.168.25.128:44418 | Rule: Default policy
2026-06-26 11:31:49,178 | INFO | ALLOW  | TCP   | 216.239.34.157:443 → 192.168.25.128:55436 | Rule: Default policy
2026-06-26 11:31:49,179 | INFO | ALLOW  | TCP   | 216.239.34.157:443 → 192.168.25.128:55436 | Rule: Default policy
2026-06-26 11:31:49,200 | INFO | ALLOW  | TCP   | 216.239.34.157:443 → 192.168.25.128:55452 | Rule: Default policy
2026-06-26 11:31:49,204 | INFO | ALLOW  | TCP   | 216.239.34.157:443 → 192.168.25.128:55452 | Rule: Default policy
2026-06-26 11:31:49,207 | INFO | ALLOW  | TCP   | 216.239.34.157:443 → 192.168.25.128:55452 | Rule: Default policy
2026-06-26 11:31:49,211 | INFO | ALLOW  | TCP   | 216.239.34.157:443 → 192.168.25.128:55452 | Rule: Default policy
2026-06-26 11:31:49,214 | INFO | ALLOW  | TCP   | 216.239.34.157:443 → 192.168.25.128:55452 | Rule: Default policy
2026-06-26 11:31:49,217 | INFO | ALLOW  | UDP   | 142.251.221.168:443 → 192.168.25.128:44418 | Rule: Default policy
2026-06-26 11:31:49,225 | INFO | ALLOW  | UDP   | 142.251.126.94:443 → 192.168.25.128:51045 | Rule: Default policy
2026-06-26 11:31:49,226 | INFO | ALLOW  | UDP   | 142.250.183.138:443 → 192.168.25.128:47973 | Rule: Default policy
2026-06-26 11:31:49,227 | INFO | ALLOW  | UDP   | 142.250.183.138:443 → 192.168.25.128:47973 | Rule: Default policy
2026-06-26 11:31:49,228 | INFO | ALLOW  | UDP   | 142.250.183.138:443 → 192.168.25.128:47973 | Rule: Default policy
2026-06-26 11:31:49,230 | INFO | ALLOW  | UDP   | 142.250.183.138:443 → 192.168.25.128:47973 | Rule: Default policy
2026-06-26 11:31:49,231 | INFO | ALLOW  | UDP   | 142.250.183.138:443 → 192.168.25.128:47973 | Rule: Default policy
2026-06-26 11:31:49,233 | INFO | ALLOW  | TCP   | 216.239.34.157:443 → 192.168.25.128:55452 | Rule: Default policy
2026-06-26 11:31:49,236 | INFO | ALLOW  | TCP   | 216.239.34.157:443 → 192.168.25.128:55452 | Rule: Default policy
2026-06-26 11:31:49,237 | INFO | ALLOW  | TCP   | 216.239.34.157:443 → 192.168.25.128:55452 | Rule: Default policy
2026-06-26 11:31:49,281 | INFO | ALLOW  | TCP   | 216.239.34.157:443 → 192.168.25.128:55464 | Rule: Default policy
2026-06-26 11:31:49,284 | INFO | ALLOW  | TCP   | 216.239.34.157:443 → 192.168.25.128:55464 | Rule: Default policy
2026-06-26 11:31:49,292 | INFO | ALLOW  | TCP   | 216.239.34.157:443 → 192.168.25.128:55464 | Rule: Default policy
2026-06-26 11:31:49,293 | INFO | ALLOW  | TCP   | 216.239.34.157:443 → 192.168.25.128:55464 | Rule: Default policy
2026-06-26 11:31:49,294 | INFO | ALLOW  | TCP   | 216.239.34.157:443 → 192.168.25.128:55464 | Rule: Default policy
2026-06-26 11:31:49,298 | INFO | ALLOW  | UDP   | 142.251.221.168:443 → 192.168.25.128:44418 | Rule: Default policy
2026-06-26 11:31:49,302 | INFO | ALLOW  | TCP   | 216.239.34.157:443 → 192.168.25.128:55464 | Rule: Default policy
2026-06-26 11:31:49,305 | INFO | ALLOW  | TCP   | 216.239.34.157:443 → 192.168.25.128:55464 | Rule: Default policy
